epoch,step,train_loss,train_acc,val_loss,val_acc,bleu,lr
3,19300,4.030523300170898,0.4418604651162791,,,,0.0002
3,19400,3.879049301147461,0.463130659767141,,,,0.0002
3,19500,3.7533998489379883,0.4966078697421981,,,,0.0002
3,19600,4.025277614593506,0.4602510460251046,,,,0.0002
3,19700,3.788572311401367,0.4794871794871795,,,,0.0002
3,19800,4.020272731781006,0.4573934837092732,,,,0.0002
3,19900,4.126380920410156,0.4280442804428044,,,,0.0002
3,20000,4.019416809082031,0.4622991347342398,,,,0.0002
3,20100,3.804309844970703,0.48253557567917205,,,,0.0002
3,20200,3.7193093299865723,0.49767441860465117,,,,0.0002
3,20300,3.694302558898926,0.5087956698240866,,,,0.0002
3,20400,4.043294906616211,0.4568764568764569,,,,0.0002
3,20500,3.9420886039733887,0.4443155452436195,,,,0.0002
3,20600,3.7351865768432617,0.47788697788697787,,,,0.0002
3,20700,3.5595810413360596,0.49767441860465117,,,,0.0002
3,20800,3.812347412109375,0.4826254826254826,,,,0.0002
3,20900,3.4732346534729004,0.5518867924528302,,,,0.0002
3,21000,3.754119873046875,0.4992867332382311,,,,0.0002
3,21100,4.174837112426758,0.46619718309859154,,,,0.0002
3,21200,3.925321340560913,0.46329113924050636,,,,0.0002
3,21300,3.847789764404297,0.4654255319148936,,,,0.0002
3,21400,4.078493595123291,0.4296577946768061,,,,0.0002
3,21500,4.099347114562988,0.43538998835855647,,,,0.0002
3,21600,3.8850741386413574,0.49262536873156343,,,,0.0002
3,21700,4.012844562530518,0.45016077170418006,,,,0.0002
3,21800,3.8026256561279297,0.5306957708049114,,,,0.0002
3,21900,3.559926986694336,0.5175808720112518,,,,0.0002
3,22000,4.048137664794922,0.43647798742138366,,,,0.0002
3,22100,3.7461860179901123,0.49622166246851385,,,,0.0002
3,22200,4.050178527832031,0.4379263301500682,,,,0.0002
3,22300,3.743342876434326,0.5202156334231806,,,,0.0002
3,22400,3.7345266342163086,0.5006605019815059,,,,0.0002
3,22500,3.7170205116271973,0.5050505050505051,,,,0.0002
3,22600,3.8452987670898438,0.4939209726443769,,,,0.0002
3,22700,3.8884148597717285,0.46879150066401065,,,,0.0002
3,22800,3.9312362670898438,0.4642857142857143,,,,0.0002
3,22900,3.779731273651123,0.4501891551071879,,,,0.0002
3,23000,3.5717239379882812,0.5189340813464236,,,,0.0002
3,23100,3.919372081756592,0.45588235294117646,,,,0.0002
3,23200,3.907336711883545,0.4331288343558282,,,,0.0002
3,23300,3.776587963104248,0.48429319371727747,,,,0.0002
3,23400,3.5180606842041016,0.5261744966442953,,,,0.0002
3,23500,4.072764873504639,0.46423927178153446,,,,0.0002
3,23600,3.687676429748535,0.5026246719160105,,,,0.0002
3,23700,3.7846603393554688,0.49024707412223667,,,,0.0002
3,23800,3.8060507774353027,0.4619289340101523,,,,0.0002
3,23900,3.6649742126464844,0.5207496653279786,,,,0.0002
3,24000,3.638148546218872,0.48046875,,,,0.0002
3,24100,3.6213245391845703,0.5146666666666667,,,,0.0002
3,24200,3.5199222564697266,0.5403225806451613,,,,0.0002
3,24285,,,3.688762179908708,0.5173038123368291,,
4,24300,3.668193817138672,0.5019354838709678,,,,0.0002
4,24400,3.8830690383911133,0.4776902887139108,,,,0.0002
4,24500,3.968674421310425,0.44739756367663347,,,,0.0002
4,24600,3.6275973320007324,0.5138721351025332,,,,0.0002
4,24700,3.701785087585449,0.48559077809798273,,,,0.0002
4,24800,3.62030029296875,0.5090252707581228,,,,0.0002
4,24900,3.637457847595215,0.4962686567164179,,,,0.0002
4,25000,3.67545223236084,0.5094117647058823,,,,0.0002
4,25100,3.786569356918335,0.4635838150289017,,,,0.0002
4,25200,3.594808340072632,0.5028011204481793,,,,0.0002
4,25300,3.8898568153381348,0.46580645161290324,,,,0.0002
4,25400,3.5832598209381104,0.5014492753623189,,,,0.0002
4,25500,3.625669479370117,0.5393258426966292,,,,0.0002
4,25600,3.9072890281677246,0.4957983193277311,,,,0.0002
4,25700,3.7188382148742676,0.5023094688221709,,,,0.0002
4,25800,3.765570878982544,0.48124191461837,,,,0.0002
4,25900,3.758984088897705,0.5059132720105125,,,,0.0002
4,26000,3.598822593688965,0.5174731182795699,,,,0.0002
4,26100,3.732229232788086,0.4949238578680203,,,,0.0002
4,26200,3.208345890045166,0.5647425897035881,,,,0.0002
4,26300,3.6794612407684326,0.47115384615384615,,,,0.0002
4,26400,3.945995569229126,0.45532435740514077,,,,0.0002
4,26500,3.4991226196289062,0.5161744022503516,,,,0.0002
4,26600,3.7983109951019287,0.4831325301204819,,,,0.0002
4,26700,3.702894449234009,0.4927536231884058,,,,0.0002
4,26800,3.640531063079834,0.5038461538461538,,,,0.0002
4,26900,3.719381332397461,0.49466666666666664,,,,0.0002
4,27000,3.7817940711975098,0.4909090909090909,,,,0.0002
4,27100,3.859996795654297,0.48404255319148937,,,,0.0002
4,27200,3.48392915725708,0.5345821325648416,,,,0.0002
4,27300,3.620030403137207,0.5142083897158322,,,,0.0002
4,27400,3.3557326793670654,0.5705967976710334,,,,0.0002
4,27500,3.7129368782043457,0.49242424242424243,,,,0.0002
4,27600,3.4838643074035645,0.5413105413105413,,,,0.0002
4,27700,3.536971092224121,0.5207496653279786,,,,0.0002
4,27800,3.799315929412842,0.4507042253521127,,,,0.0002
4,27900,3.5769548416137695,0.509090909090909,,,,0.0002
4,28000,3.796186685562134,0.4908616187989556,,,,0.0002
4,28100,3.7040553092956543,0.5038363171355499,,,,0.0002
4,28200,3.523432493209839,0.512022630834512,,,,0.0002
4,28300,3.454741954803467,0.5320855614973262,,,,0.0002
4,28400,3.736973285675049,0.4861111111111111,,,,0.0002
4,28500,3.8724451065063477,0.4811320754716981,,,,0.0002
4,28600,3.617853879928589,0.5123537061118335,,,,0.0002
4,28700,3.8981895446777344,0.47247119078104993,,,,0.0002
4,28800,3.659315586090088,0.5106382978723404,,,,0.0002
4,28900,3.78151273727417,0.48081841432225064,,,,0.0002
4,29000,3.58852481842041,0.5349397590361445,,,,0.0002
4,29100,3.6126201152801514,0.53315649867374,,,,0.0002
4,29200,3.5832457542419434,0.5176010430247718,,,,0.0002
4,29300,3.646440029144287,0.5300699300699301,,,,0.0002
4,29400,3.5822222232818604,0.5043103448275862,,,,0.0002
4,29500,3.4282824993133545,0.5507246376811594,,,,0.0002
4,29600,3.494997262954712,0.5117302052785924,,,,0.0002
4,29700,3.5694737434387207,0.49761336515513127,,,,0.0002
4,29800,3.4088549613952637,0.5141700404858299,,,,0.0002
4,29900,3.713228225708008,0.4838709677419355,,,,0.0002
4,30000,3.878964900970459,0.5006273525721455,,,,0.0002
4,30100,3.5805301666259766,0.516042780748663,,,,0.0002
4,30200,3.6693148612976074,0.50375,,,,0.0002
4,30300,3.4780516624450684,0.5222222222222223,,,,0.0002
4,30400,3.281736373901367,0.5667144906743186,,,,0.0002
4,30500,3.585080146789551,0.5172855313700384,,,,0.0002
4,30600,3.6391825675964355,0.526060606060606,,,,0.0002
4,30700,3.5729920864105225,0.5215869311551925,,,,0.0002
4,30800,3.8071951866149902,0.46946564885496184,,,,0.0002
4,30900,3.447726249694824,0.5559006211180124,,,,0.0002
4,31000,3.688086986541748,0.5138888888888888,,,,0.0002
4,31100,3.6635892391204834,0.5093085106382979,,,,0.0002
4,31200,3.867079734802246,0.4709066305818674,,,,0.0002
4,31300,3.517000436782837,0.5334346504559271,,,,0.0002
4,31400,3.7154617309570312,0.4988235294117647,,,,0.0002
4,31500,3.8888607025146484,0.473568281938326,,,,0.0002
4,31600,3.5159804821014404,0.5578800557880056,,,,0.0002
4,31700,3.5975089073181152,0.5334207077326344,,,,0.0002
4,31800,3.5415420532226562,0.5601719197707736,,,,0.0002
4,31900,3.557112455368042,0.5264452644526445,,,,0.0002
4,32000,3.6296446323394775,0.5351437699680511,,,,0.0002
4,32100,3.5977697372436523,0.5143229166666666,,,,0.0002
4,32200,3.7487130165100098,0.48405466970387245,,,,0.0002
4,32300,3.6845407485961914,0.4947089947089947,,,,0.0002
4,32380,,,3.530340501260147,0.5427345714297739,,
5,32400,3.268195152282715,0.5750962772785623,,,,0.0002
5,32500,3.463045597076416,0.5257352941176471,,,,0.0002
5,32600,3.3270697593688965,0.5566037735849056,,,,0.0002
5,32700,3.356584310531616,0.5372596153846154,,,,0.0002
5,32800,3.477077007293701,0.5169811320754717,,,,0.0002
5,32900,3.399158239364624,0.5348258706467661,,,,0.0002
5,33000,3.675180435180664,0.49622166246851385,,,,0.0002
5,33100,3.4234189987182617,0.5356622998544396,,,,0.0002
5,33200,3.381910800933838,0.5614886731391586,,,,0.0002
5,33300,3.3792531490325928,0.5240112994350282,,,,0.0002
5,33400,3.449035882949829,0.5297225891677675,,,,0.0002
5,33500,3.402268648147583,0.5309352517985612,,,,0.0002
5,33600,3.3761959075927734,0.5729166666666666,,,,0.0002
5,33700,3.695284366607666,0.4830287206266319,,,,0.0002
5,33800,3.438082695007324,0.5512265512265512,,,,0.0002
5,33900,3.518584966659546,0.5516759776536313,,,,0.0002
5,34000,3.599332332611084,0.5063559322033898,,,,0.0002
5,34100,3.667726993560791,0.5104166666666666,,,,0.0002
5,34200,3.5003104209899902,0.5261669024045261,,,,0.0002
5,34300,3.5112757682800293,0.5277777777777778,,,,0.0002
5,34400,3.2850875854492188,0.5606060606060606,,,,0.0002
5,34500,3.433302879333496,0.5284974093264249,,,,0.0002
5,34600,3.5910558700561523,0.5078597339782346,,,,0.0002
5,34700,3.9991931915283203,0.44823906083244397,,,,0.0002
5,34800,3.423330545425415,0.5391414141414141,,,,0.0002
5,34900,3.48367977142334,0.5100401606425703,,,,0.0002
5,35000,3.4316399097442627,0.538135593220339,,,,0.0002
5,35100,3.5651168823242188,0.47770700636942676,,,,0.0002
5,35200,3.4308743476867676,0.5680628272251309,,,,0.0002
5,35300,3.017698287963867,0.5979827089337176,,,,0.0002
5,35400,3.798722505569458,0.4680589680589681,,,,0.0002
5,35500,3.304105043411255,0.5683229813664596,,,,0.0002
5,35600,3.705810070037842,0.5161290322580645,,,,0.0002
5,35700,3.3798727989196777,0.5581395348837209,,,,0.0002
5,35800,3.595527172088623,0.5209656925031766,,,,0.0002
5,35900,3.631368398666382,0.5214368482039398,,,,0.0002
5,36000,3.2540645599365234,0.5663956639566395,,,,0.0002
5,36100,3.528777837753296,0.5278810408921933,,,,0.0002
5,36200,3.596900701522827,0.5151515151515151,,,,0.0002
5,36300,3.4289517402648926,0.5590327169274538,,,,0.0002
5,36400,3.3664069175720215,0.5528662420382165,,,,0.0002
5,36500,3.686617374420166,0.5210772833723654,,,,0.0002
5,36600,3.4584171772003174,0.5027472527472527,,,,0.0002
5,36700,3.2891592979431152,0.5411061285500748,,,,0.0002
5,36800,3.285984754562378,0.5382436260623229,,,,0.0002
5,36900,3.200347900390625,0.5925,,,,0.0002
5,37000,3.390047550201416,0.5237410071942447,,,,0.0002
5,37100,3.614161968231201,0.4963325183374083,,,,0.0002
5,37200,3.720305919647217,0.49014454664914586,,,,0.0002
5,37300,3.667595386505127,0.5045558086560364,,,,0.0002
5,37400,3.383427619934082,0.5578330893118595,,,,0.0002
5,37500,3.7862377166748047,0.4807692307692308,,,,0.0002
5,37600,3.7097411155700684,0.4886499402628435,,,,0.0002
5,37700,3.4876561164855957,0.5148514851485149,,,,0.0002
5,37800,3.5558924674987793,0.5143929912390488,,,,0.0002
5,37900,3.3907628059387207,0.5398860398860399,,,,0.0002
5,38000,3.758401393890381,0.5127226463104325,,,,0.0002
5,38100,3.2728030681610107,0.5629228687415426,,,,0.0002
5,38200,3.381401538848877,0.5601131541725601,,,,0.0002
5,38300,3.3848836421966553,0.5432756324900133,,,,0.0002
5,38400,3.5036754608154297,0.5256024096385542,,,,0.0002
5,38500,3.507007122039795,0.5280612244897959,,,,0.0002
5,38600,3.245490789413452,0.5513196480938416,,,,0.0002
5,38700,3.2714779376983643,0.5706051873198847,,,,0.0002
5,38800,3.6353633403778076,0.5170454545454546,,,,0.0002
5,38900,3.274867296218872,0.5485294117647059,,,,0.0002
5,39000,3.3638174533843994,0.5727762803234502,,,,0.0002
5,39100,3.272433280944824,0.5625806451612904,,,,0.0002
5,39200,3.554980754852295,0.5146666666666667,,,,0.0002
5,39300,3.471874713897705,0.5299600532623169,,,,0.0002
5,39400,3.562779426574707,0.5012406947890818,,,,0.0002
5,39500,3.54762601852417,0.5301507537688442,,,,0.0002
5,39600,3.631338357925415,0.4943661971830986,,,,0.0002
5,39700,3.5826168060302734,0.5275813295615276,,,,0.0002
5,39800,3.443653106689453,0.5303643724696356,,,,0.0002
5,39900,3.610194206237793,0.47865459249676584,,,,0.0002
5,40000,3.5342464447021484,0.5351925630810093,,,,0.0002
5,40100,3.3758554458618164,0.5552325581395349,,,,0.0002
5,40200,3.2164058685302734,0.5445544554455446,,,,0.0002
5,40300,3.4203343391418457,0.5858854860186418,,,,0.0002
5,40400,3.307945728302002,0.5614702154626109,,,,0.0002
5,40475,,,3.4220145666002533,0.5588967557478152,22.068251691969333,
6,40500,3.344240427017212,0.5662824207492796,,,,0.0002
6,40600,3.297840118408203,0.5464968152866242,,,,0.0002
6,40700,3.29727840423584,0.5521978021978022,,,,0.0002
6,40800,3.2031726837158203,0.5837245696400626,,,,0.0002
6,40900,3.190023899078369,0.564343163538874,,,,0.0002
6,41000,3.5027260780334473,0.5291073738680466,,,,0.0002
6,41100,3.5160574913024902,0.5120772946859904,,,,0.0002
6,41200,3.2549383640289307,0.5391923990498813,,,,0.0002
6,41300,3.0041451454162598,0.6084507042253521,,,,0.0002
6,41400,3.4855546951293945,0.508274231678487,,,,0.0002
6,41500,3.22452449798584,0.5822102425876011,,,,0.0002
6,41600,3.373248338699341,0.5475578406169666,,,,0.0002
6,41700,3.404669761657715,0.5304232804232805,,,,0.0002
6,41800,3.2761106491088867,0.5488888888888889,,,,0.0002
6,41900,3.322322368621826,0.5431034482758621,,,,0.0002
6,42000,3.5755324363708496,0.5138734739178691,,,,0.0002
6,42100,3.2340762615203857,0.572829131652661,,,,0.0002
6,42200,3.117025852203369,0.5904761904761905,,,,0.0002
6,42300,3.2323923110961914,0.5773638968481375,,,,0.0002
6,42400,3.510110378265381,0.5392609699769053,,,,0.0002
6,42500,3.462343692779541,0.5232403718459495,,,,0.0002
6,42600,3.5649914741516113,0.4972436604189636,,,,0.0002
6,42700,3.5244319438934326,0.5197956577266922,,,,0.0002
6,42800,3.233593463897705,0.5617088607594937,,,,0.0002
6,42900,3.5022995471954346,0.5340050377833753,,,,0.0002
6,43000,3.4366345405578613,0.5181159420289855,,,,0.0002
6,43100,3.4737136363983154,0.524390243902439,,,,0.0002
6,43200,3.454023599624634,0.5219512195121951,,,,0.0002
6,43300,3.515434741973877,0.512280701754386,,,,0.0002
6,43400,3.5168840885162354,0.5298196948682385,,,,0.0002
6,43500,3.1174044609069824,0.6013422818791946,,,,0.0002
6,43600,3.3513519763946533,0.5469135802469136,,,,0.0002
6,43700,3.1838011741638184,0.5803452855245684,,,,0.0002
6,43800,3.4218201637268066,0.5706666666666667,,,,0.0002
6,43900,3.5614399909973145,0.516497461928934,,,,0.0002
6,44000,3.1927661895751953,0.5866302864938608,,,,0.0002
6,44100,3.542069673538208,0.5308641975308642,,,,0.0002
6,44200,3.1996521949768066,0.5790849673202615,,,,0.0002
6,44300,3.3163275718688965,0.5625879043600562,,,,0.0002
6,44400,3.376352548599243,0.5625806451612904,,,,0.0002
6,44500,3.269477367401123,0.5799256505576208,,,,0.0002
6,44600,3.5241615772247314,0.523038605230386,,,,0.0002
6,44700,3.3008694648742676,0.5802139037433155,,,,0.0002
6,44800,3.246392250061035,0.5857805255023184,,,,0.0002
6,44900,3.5418701171875,0.5087281795511222,,,,0.0002
6,45000,3.1726274490356445,0.5813648293963255,,,,0.0002
6,45100,3.4778189659118652,0.5235668789808917,,,,0.0002
6,45200,3.2514729499816895,0.5794270833333334,,,,0.0002
6,45300,3.4893388748168945,0.5107344632768361,,,,0.0002
6,45400,3.5412840843200684,0.5197889182058048,,,,0.0002
6,45500,3.0458850860595703,0.5926412614980289,,,,0.0002
6,45600,3.574815273284912,0.5095890410958904,,,,0.0002
